"Party","Page Name","Page ID"
"PvdA","pvda.sudwestfryslan","110375454856064"
"PvdD","Partij voor de Dieren","102287806490622"
"PvdD","Partij voor de Dieren - werkgroep Lochem","1522391087848593"
"PvdD","Partij voor de Dieren // Gooi en Vecht","109974720397448"
"PvdD","Partij voor de Dieren Aa en Maas","112604644752641"
"PvdD","Partij voor de Dieren Alkmaar","1803486813232260"
"PvdD","Partij voor de Dieren Almere","1746352698711497"
"PvdD","Partij voor de Dieren Amersfoort","101111884840604"
"PvdD","Partij voor de Dieren Amsterdam","181040451943447"
"PvdD","Partij voor de Dieren Arnhem","692572840762923"
"PvdD","Partij voor de Dieren Brabantse Delta","207240870164873"
"PvdD","Partij voor de Dieren Breda","110144878174952"
"PvdD","Partij voor de Dieren Culemborg","311026109316385"
"PvdD","Partij voor de Dieren De Dommel","108991395339466"
"PvdD","Partij voor de Dieren De Stichtse Rijnlanden","100743318818368"
"PvdD","Partij voor de Dieren Den Bosch","101482501594818"
"PvdD","Partij voor de Dieren Den Haag","122589134531844"
"PvdD","Partij voor de Dieren Dordrecht","138553482994927"
"PvdD","Partij voor de Dieren Dronten","522244664875827"
"PvdD","Partij voor de Dieren Enschede","100137122100407"
"PvdD","Partij voor de Dieren Flevoland","850253651682648"
"PvdD","Partij voor de Dieren Gelderland","174753755981452"
"PvdD","Partij voor de Dieren Gemeente Groningen","976825745813543"
"PvdD","Partij voor de Dieren Gouda","1397916320435142"
"PvdD","Partij voor de Dieren Groningen","105656962844422"
"PvdD","Partij voor de Dieren Haarlem en omstreken","948750795141324"
"PvdD","Partij voor de Dieren Leiden","222838381152867"
"PvdD","Partij voor de Dieren Lelystad","444772086026343"
"PvdD","Partij voor de Dieren Limburg","217567158255542"
"PvdD","Partij voor de Dieren Nijmegen","627424280750113"
"PvdD","Partij voor de Dieren Noord-Brabant","153434794680208"
"PvdD","Partij voor de Dieren Noord-Holland","290134957713451"
"PvdD","Partij voor de Dieren Pijnacker-Nootdorp","560316047378393"
"PvdD","Partij voor de Dieren Rijnland","106183841098714"
"PvdD","Partij voor de Dieren Rotterdam","394637973914214"
"PvdD","Partij voor de Dieren Schieland en de Krimpenerwaard","105999812327759"
"PvdD","Partij voor de Dieren Tilburg","101515378704433"
"PvdD","Partij voor de Dieren Utrecht","128863843840889"
"PvdD","Partij voor de Dieren Zaanstad","1680919055467687"
"PvdD","Partij voor de Dieren Zeeland","129568950441577"
"PvdD","Partij voor de Dieren Zuid-Holland","195643057135775"
"PvdD","Partij voor de Dieren Zutphen","116180101835014"
"PvdD","Partij voor de Dieren provincie Utrecht","2269663599935960"
"PvdD","Partij voor de Dieren-Werkgroep Achterhoek","486736151486421"
"SGP","Bert-Jan Ruissen","108597633942628"
"SGP","CU - SGP Leiderdorp","560364254048737"
"SGP","ChristenUnie Rotterdam","243148232487383"
"SGP","ChristenUnie SGP Den Haag","720698887955015"
"SGP","ChristenUnie SGP Enkhuizen","715343015163595"
"SGP","ChristenUnie SGP Vlaardingen","239284526586469"
"SGP","ChristenUnie-SGP Doetinchem","680769958630097"
"SGP","ChristenUnie-SGP Dordrecht","1544074699166713"
"SGP","ChristenUnie-SGP Haarlemmermeer","1962270687342032"
"SGP","ChristenUnie-SGP Heerde","683029705063866"
"SGP","ChristenUnie-SGP Lopik","105942258650370"
"SGP","ChristenUnie-SGP NOP","1257020967657390"
"SGP","ChristenUnie-SGP Nijkerk&Hoevelaken","467199513374148"
"SGP","ChristenUnie-SGP Nissewaard","1826896250907201"
"SGP","ChristenUnie-SGP Noord-Brabant","1585007828396450"
"SGP","ChristenUnie-SGP Oudewater","1438634716368426"
"SGP","ChristenUnie-SGP Stichtse Vecht","359895624129749"
"SGP","ChristenUnie-SGP Woerden","111497784772886"
"SGP","ChristenUnie-SGP Zwijndrecht","1378601885714069"
"SGP","ChristenUnie/SGP Woerden","313623315428494"
"SGP","ChristenUnie/SGP Zuidplas","206481856194643"
"SGP","Christenunie SGP Soest","1455801204633505"
"SGP","Christenunie-SGP Bronckhorst","259128871282317"
"SGP","Christenunie-SGP Leidschendam-Voorburg","290195367795319"
"SGP","Lelystad SGP","1502902726692279"
"SGP","Roelof Bisschop","108935297338227"
"SGP","SGP","433611050005553"
"SGP","SGP Alblasserdam","132139440293572"
"SGP","SGP Alphen aan den Rijn","367251436716295"
"SGP","SGP Altena","682573755280145"
"SGP","SGP Apeldoorn","136595189774906"
"SGP","SGP Capelle","445586012440061"
"SGP","SGP ChristenUnie Barendrecht","1561545797252638"
"SGP","SGP ChristenUnie Goes","100881570041931"
"SGP","SGP De Bilt","225318274258839"
"SGP","SGP Ermelo","125676254803067"
"SGP","SGP Goeree-Overflakkee","151766691678928"
"SGP","SGP Gouda","473398892769220"
"SGP","SGP Hardinxveld-Giessendam","348303761981158"
"SGP","SGP Jongeren Staphorst","344383675689926"
"SGP","SGP Jongeren Vallei & Rijn","251558268238889"
"SGP","SGP Katwijk","291764434275686"
"SGP","SGP Krimpen aan den IJssel","261891187284177"
"SGP","SGP Krimpenerwaard","665401743530350"
"SGP","SGP Middelburg","904454722920988"
"SGP","SGP Neder-Betuwe","158938064762794"
"SGP","SGP Nunspeet","671037142966257"
"SGP","SGP Papendrecht","1565062736879530"
"SGP","SGP Reimerswaal","403240560111175"
"SGP","SGP Rhenen","230584407125230"
"SGP","SGP Ridderkerk","146567718867700"
"SGP","SGP Schouwen-Duiveland","497982396960665"
"SGP","SGP Staphorst","319519798445256"
"SGP","SGP Tholen","392267247557030"
"SGP","SGP Urk","1475272182780528"
"SGP","SGP Utrechtse Heuvelrug","510879102598586"
"SGP","SGP Veenendaal","246776498807438"
"SGP","SGP Vlissingen","349588205180009"
"SGP","SGP Waalwijk","416079792083130"
"SGP","SGP West Betuwe","269037523856902"
"SGP","SGP Zeeland","784559828291177"
"SGP","SGP provincie Gelderland","425650727582091"
"SGP","SGP-Albrandswaard","100505325928038"
"SGP","SGP-Barneveld","356118057791261"
"SGP","SGP-Houten","176838042520007"
"SGP","SGP-jongeren","134898129893433"
"SGP","SGP-jongeren CK","208182482974377"
"SGP","SGP-jongeren Ede","140139629497503"
"SGP","SGP-jongeren Merwestreek","916076498549478"
"SGP","SGPChristenUnie HendrikIdoAmbacht","150109061829071"
"SGP","SGPJ Ambacht-Zwijndrecht","182568432352387"
"SGP","Sgp Drenthe","265258827749758"
"SGP","Sgp Kampen","385564664900332"
"SGP","Sgp-ChristenUnie Borsele","749214628538049"
"SGP","Wetenschappelijk Instituut voor de SGP","103223674817581"
"SP","Lilian Marijnissen","844559615710915"
"SP","ROOD, socialistische jongeren","219315465900"
"SP","SP","128393027527"
"SP","SP  Sluis","512545285441305"
"SP","SP Amstelveen","412252522217844"
"SP","SP Amsterdam","100345376686972"
"SP","SP Apeldoorn","263251451051"
"SP","SP Arnhem","408987755826785"
"SP","SP Bergen op Zoom","299486430147132"
"SP","SP Bernheze","555679867783372"
"SP","SP Breda","289522761094912"
"SP","SP Capelle aan den IJssel","1385539908345370"
"SP","SP Den Bosch","1114172541948791"
"SP","SP Den Haag","305271288472"
"SP","SP Deventer","252299414886741"
"SP","SP Doesburg","454775281239898"
"SP","SP Doetinchem","412123645550715"
"SP","SP Dronten","1073786912651357"
"SP","SP Enschede","644446145669723"
"SP","SP Goirle","497053027078764"
"SP","SP Gouda","358346067510653"
"SP","SP Groningen","125382950819455"
"SP","SP Haarlem","1441662002729821"
"SP","SP Halderberge Rucphen","1877043885916734"
"SP","SP Heerlen","257312361663"
"SP","SP Hengelo","405819009549911"
"SP","SP Jongeren","110333761471734"
"SP","SP Kerkrade","120767601437627"
"SP","SP Land van Cuijk","215974745105157"
"SP","SP Landgraaf","190998791633352"
"SP","SP Landsmeer","262069787271921"
"SP","SP Leeuwarden","504650446219790"
"SP","SP Leiden","277015828628"
"SP","SP Lelystad","600613763337572"
"SP","SP Limburg","1706286032795068"
"SP","SP Maashorst","671159579684260"
"SP","SP Maastricht","1374803149440410"
"SP","SP Meppel","513496378734192"
"SP","SP Noord-Brabant","1525295717743886"
"SP","SP Noord-Holland","699014280188216"
"SP","SP Purmerend","571432623341874"
"SP","SP Roermond","330274643781669"
"SP","SP Rotterdam","136653320218"
"SP","SP Schagen","118479041566849"
"SP","SP Smallingerland","488348211313294"
"SP","SP Utrecht","217014946201"
"SP","SP Veenendaal","339241753098101"
"SP","SP Venray","357260521019879"
"SP","SP Vlaardingen","490557484330937"
"SP","SP Winterswijk","166722416859309"
"SP","SP Zuidplas","134090573287980"
"SP","SP Zutphen/Warnsveld","1207987872568660"
"SP","SP Zwolle","939379789415815"
"SP","SP afdeling Emmen","323433701105781"
"SP","SP afdeling Oss","186359268107883"
"SP","STEM SP in Utrecht voor een eerlijke verdeling","109671711640086"
"VOLT","Volt Amersfoort","100255795614754"
"VOLT","Volt Amsterdam","101648231769479"
"VOLT","Volt Arnhem/Nijmegen","106445478104041"
"VOLT","Volt Brabant","100598156282247"
"VOLT","Volt Delft","109945041579464"
"VOLT","Volt Den Bosch","102952845344896"
"VOLT","Volt Deventer","110753764083012"
"VOLT","Volt Eindhoven","101886621441967"
"VOLT","Volt Haarlem","100351051440132"
"VOLT","Volt Maastricht","1158737427670503"
"VOLT","Volt Nederland","146644665960101"
"VOLT","Volt Noord-Holland","105326315333967"
"VOLT","Volt Rotterdam","667343843707423"
"VOLT","Volt Utrecht","448705809216110"
"VOLT","Volt Zeeland","109419847588993"
"VOLT","Volt Zuid-Holland","109951188644465"
"VOLT","Volt Zwolle","103749171719707"
"VOLT","voltnederland","2254339927992005"
"VVD","Ad van Broekhoven VVD","110127828276786"
"VVD","Alexander Kreule VVD","553284941850879"
"VVD","Alkmaarse VVD","174727955895958"
"VVD","Almeerse VVD","183538275059926"
"VVD","Almeerse VVD","108588931487730"
"VVD","Astense VVD","459365560835423"
"VVD","BEN BRANS - vvd #13","110888328164367"
"VVD","Bart van Erven VVD Apeldoorn","423338411446476"
"VVD","Bas van Rooijen - Gemeenteraadslid VVD IJsselstein","956843207814381"
"VVD","Bertus bij de VVD","105793825285815"
"VVD","Bossche VVD","194900893890599"
"VVD","Capelse VVD","110893872418219"
"VVD","Claire Martens -raadslid Amsterdamse VVD-","299978833838923"
"VVD","ClaudioBlok.VVD","106598091938464"
"VVD","David Jan Meijer - #6 VVD Groningen","114118487844059"
"VVD","De Amsterdamse VVD","152313778157632"
"VVD","De Barneveldse VVD","231823556844129"
"VVD","De Boxtelse VVD","449240315186621"
"VVD","De Bredase VVD","394219543964508"
"VVD","De Deurnese VVD","1422274718011012"
"VVD","De Diemense VVD","358732790934518"
"VVD","De Eerselse VVD","104179852089543"
"VVD","De Eindhovense VVD","425397784148525"
"VVD","De Haagse VVD","114631488645360"
"VVD","De Heemsteedse VVD","109933695832439"
"VVD","De Houtense VVD","540064169391321"
"VVD","De Landsmeerse VVD","222438811108414"
"VVD","De Losserse VVD","521653237872282"
"VVD","De Nederweerter VVD","233854086775969"
"VVD","De Nieuwegeinse VVD","383092391883267"
"VVD","De Nissewaardse VVD","539601929472158"
"VVD","De Oldenzaalse VVD","257508240969596"
"VVD","De Rotterdamse VVD","154456451319810"
"VVD","De Schiedamse VVD","342564449464162"
"VVD","De Statenfractie VVD Zeeland","138562149512752"
"VVD","De Steenbergse VVD","129784973859395"
"VVD","De Utrechtse VVD","128640250574683"
"VVD","De Veldhovense VVD","920935371318767"
"VVD","De Weerter VVD","248861831896013"
"VVD","De Wijchense VVD","360626267303047"
"VVD","De Woerdense VVD","197238087060916"
"VVD","De Zoetermeerse VVD","162212757160066"
"VVD","Dinkellandse VVD","747132395305061"
"VVD","Dongense VVD","740480202738381"
"VVD","Dordtse VVD","101039903379008"
"VVD","Erik Haverkort - VVD","100588985336140"
"VVD","Feddo Hartelust VVD IJsselstein","106702324627987"
"VVD","GBVVD Tubbergen","500417890046889"
"VVD","Ger Heyman VVD Roermond","112635777894275"
"VVD","Gestelse VVD","315095378608398"
"VVD","Graafse VVD","153280281401807"
"VVD","Henry Gijzen Vvd Rucphen","105645195205631"
"VVD","Janine van Hulsteijn","602178776878921"
"VVD","Jeroen van Dijken - VVD","1904283853212282"
"VVD","Jim Bernaards, Bergse VVD lijst 2 nummer 2","112524824677220"
"VVD","Joey Leeuwinga","446290229247621"
"VVD","Jonathan Felix - VVD","102072882294515"
"VVD","Jorn Lok - VVD Zutphen-Warnsveld","341800552897219"
"VVD","Jurrian Visscher VVD","104283352214282"
"VVD","Klaas Dijkhoff","124282324250399"
"VVD","Koggenlandse VVD","170320339747730"
"VVD","Laura Ouderkerken - VVD","224122308340547"
"VVD","Liesbeth Rooijmans - VVD","101960038530154"
"VVD","Lokaal Netwerk VVD Hoogeveen","218508448335233"
"VVD","Maastrichtse VVD","815539385128257"
"VVD","Maik Barten - Raadslid VVD Geldrop-Mierlo","103278663447730"
"VVD","Marc Uijen #6 VVD - Waterschap Aa en Maas","108664558840675"
"VVD","Mark Marshall - VVD Gooise Meren","360207680788826"
"VVD","Martijn Buijsse #53 VVD","103530541783879"
"VVD","Meerssense VVD","1160701620720058"
"VVD","Menno Nefs - VVD","103551055515770"
"VVD","Michiel Beenen VVD","100459092477697"
"VVD","Mikhael Hack - VVD plek 7","548135582198948"
"VVD","Pedro Cremers VVD","101076589090228"
"VVD","Peter de Groot - VVD","104583928192941"
"VVD","Pieter Dijkman VVD kandidaat Provinciale Staten van Noord-Holland","105660295711388"
"VVD","Rijswijkse VVD","529757857120942"
"VVD","Roelof Theun Hoen","180023369422229"
"VVD","Ruben Brekelmans","104116481720032"
"VVD","Stock Store","181667906115731"
"VVD","Tess Meerding","100497155926991"
"VVD","Thom van Campen VVD","337319254292145"
"VVD","Tim Simons","106058884856260"
"VVD","VVD","121264564551002"
"VVD","VVD - Edith van den Ham","597349860355112"
"VVD","VVD Aa & Hunze","285268734964476"
"VVD","VVD Aalsmeer Kudelstaart","731311010222651"
"VVD","VVD Aalten","199199986778489"
"VVD","VVD Achtkarspelen","1488777244682558"
"VVD","VVD Albrandswaard","622286407800591"
"VVD","VVD Almelo","222078441181157"
"VVD","VVD Alphen a/d Rijn","473422542679870"
"VVD","VVD Alphen-Chaam","1812265315505886"
"VVD","VVD Altena","1543542572602854"
"VVD","VVD Amstelveen","190006687752310"
"VVD","VVD Amsterdam-Noord","1527004000877806"
"VVD","VVD Apeldoorn","218454524993606"
"VVD","VVD Arnhem","276904429018776"
"VVD","VVD Assen","238437236319251"
"VVD","VVD Baarn","399299976834885"
"VVD","VVD Beekdaelen","215146218889965"
"VVD","VVD Berg en Dal","143994816366551"
"VVD","VVD Bergeijk","429667910402412"
"VVD","VVD Bergen","228139104283537"
"VVD","VVD Bergen NH","1522718831276854"
"VVD","VVD Bernheze","1593395534300029"
"VVD","VVD Beverwijk","709587489140198"
"VVD","VVD Blaricum","201673140570390"
"VVD","VVD Bloemendaal","184002168456984"
"VVD","VVD Boekel Venhorst","573610269397340"
"VVD","VVD Borger-Odoorn","333261296860074"
"VVD","VVD Brabant","644928592236017"
"VVD","VVD Bronckhorst","1753532721339902"
"VVD","VVD Brummen-Eerbeek","103147491104303"
"VVD","VVD Brunssum","215333325308406"
"VVD","VVD Bunnik","169783746552665"
"VVD","VVD Bunschoten","346704992122344"
"VVD","VVD Buren","442366302494645"
"VVD","VVD Castricum","189497294458455"
"VVD","VVD Cranendonck","1398645327059564"
"VVD","VVD Culemborg","254680748075982"
"VVD","VVD De Bilt","196419123885680"
"VVD","VVD De Fryske Marren","204113719762337"
"VVD","VVD De Ronde Venen","207599132770082"
"VVD","VVD De Wolden","659341890776177"
"VVD","VVD Delft","230136050426056"
"VVD","VVD Den Helder","217823134989662"
"VVD","VVD Deventer","465128686876156"
"VVD","VVD Dijk en Waard","261116077361193"
"VVD","VVD Doesburg","430964090318424"
"VVD","VVD Doetinchem","1030247073771408"
"VVD","VVD Drechterland","1414036502172389"
"VVD","VVD Drenthe","1530277467215488"
"VVD","VVD Drimmelen","853228418123320"
"VVD","VVD Dronten","319563324738156"
"VVD","VVD Druten","102982528553995"
"VVD","VVD Duiven","1460145937538187"
"VVD","VVD Edam-Volendam","396874770444574"
"VVD","VVD Ede","240913449365551"
"VVD","VVD Eemnes","505029852920946"
"VVD","VVD Eemsdelta","930099740342915"
"VVD","VVD Emmen","346093205489554"
"VVD","VVD Enschede","235329116553758"
"VVD","VVD Epe","168228423252882"
"VVD","VVD Ermelo","215861411907828"
"VVD","VVD Europa","107074255523711"
"VVD","VVD Flevoland","421920954609274"
"VVD","VVD Fryslan","818385898182914"
"VVD","VVD Gelderland","159481067515060"
"VVD","VVD Geldrop-Mierlo","325990707510508"
"VVD","VVD Gemeente Elburg","394110337286173"
"VVD","VVD Gemeente Tynaarlo","102162595677066"
"VVD","VVD Gemert-Bakel","1228215290628525"
"VVD","VVD Gennep","157342181127991"
"VVD","VVD Gilze en Rijen","201033956710792"
"VVD","VVD Goeree-Overflakkee","305812906126532"
"VVD","VVD Goes","535497706467042"
"VVD","VVD Gooise Meren","1569589756603465"
"VVD","VVD Gorinchem","805676392792636"
"VVD","VVD Groningen","121704097936297"
"VVD","VVD Gulpen-Wittem","107610150609555"
"VVD","VVD HHNK","115252804799038"
"VVD","VVD Haaksbergen","789840917711231"
"VVD","VVD Haarlem","169065999840857"
"VVD","VVD Haarlemmermeer","240487486029252"
"VVD","VVD Halderberge","117128052210675"
"VVD","VVD Hardenberg","387241267960514"
"VVD","VVD Harderwijk-Hierden","135925936464418"
"VVD","VVD Harlingen","286269272502"
"VVD","VVD Heemskerk","148005128902583"
"VVD","VVD Heerde","589073694471560"
"VVD","VVD Heerde Campagne","110409968235533"
"VVD","VVD Heerenveen","590372277656268"
"VVD","VVD Heeze-Leende","475909582601299"
"VVD","VVD Helmond","167597420073347"
"VVD","VVD Hendrik-Ido-Ambacht","366931160160935"
"VVD","VVD Het Hogeland","542359679187058"
"VVD","VVD Heumen","197435423736962"
"VVD","VVD Heusden","551167058248441"
"VVD","VVD Hilvarenbeek","170264783021544"
"VVD","VVD Hilversum","423071014421919"
"VVD","VVD Hoeksche Waard","344688586019193"
"VVD","VVD Hollands Kroon","211987115524042"
"VVD","VVD Hoorn","226011184205452"
"VVD","VVD Horst aan de Maas","681926111976010"
"VVD","VVD IJsselstein","114055275385794"
"VVD","VVD Jeannette Baljeu","864975727175786"
"VVD","VVD Kaag en Braassem","509341095749258"
"VVD","VVD Kampen/IJsselmuiden","611261002374509"
"VVD","VVD Kapelle","705949109614821"
"VVD","VVD Kirchroa","721812541177719"
"VVD","VVD Land van Cuijk","102587827974794"
"VVD","VVD Landgraaf","476759392439445"
"VVD","VVD Lansingerland","126047510899073"
"VVD","VVD Laren","260998843945975"
"VVD","VVD Leeuwarden","1377601545801431"
"VVD","VVD Leiden","145751698819583"
"VVD","VVD Leidschendam-Voorburg","498944610134140"
"VVD","VVD Lelystad","453689644643513"
"VVD","VVD Leusden","246449775514598"
"VVD","VVD Limburg","333726830018322"
"VVD","VVD Lingewaard","305121659514613"
"VVD","VVD Lochem","689730844383927"
"VVD","VVD Lokaal Netwerk Brussel","117346168281139"
"VVD","VVD Maasdriel","336642653520608"
"VVD","VVD Maasgouw","323414518178652"
"VVD","VVD Maashorst","457810957661494"
"VVD","VVD Maasland","1743766155846128"
"VVD","VVD Medemblik","208969092607318"
"VVD","VVD Meierijstad","842026612590173"
"VVD","VVD Meppel","607203439347020"
"VVD","VVD Middelburg","341298732915644"
"VVD","VVD Midden-Delfland","1396136223958480"
"VVD","VVD Midden-Drenthe","710269675670476"
"VVD","VVD Midden-Groningen","256693157800176"
"VVD","VVD Moerdijk","498513673580597"
"VVD","VVD Montfoort","233207220184530"
"VVD","VVD Neder-Betuwe","1431218383797385"
"VVD","VVD Nieuwkoop","696985163654929"
"VVD","VVD Nijkerk-Hoevelaken","457506067621492"
"VVD","VVD Nijmegen","225044264301061"
"VVD","VVD Noardeast-Fryslân","790366957644788"
"VVD","VVD Noord-Beveland","159308614106348"
"VVD","VVD Noord-Holland","286480434837730"
"VVD","VVD Noordoostpolder","1390230454568514"
"VVD","VVD Oegstgeest","130788880439626"
"VVD","VVD Oisterwijk","155956504541781"
"VVD","VVD Oldambt","276491789134449"
"VVD","VVD Oldambt","109326015003651"
"VVD","VVD Olst-Wijhe","160488060781842"
"VVD","VVD Oosterhout","124194984359789"
"VVD","VVD Oostzaan","422023007825857"
"VVD","VVD Opsterland","244357102562650"
"VVD","VVD Oss","922275131120043"
"VVD","VVD Oude-IJsselstreek","212733135936874"
"VVD","VVD Ouder-Amstel","1550678761617072"
"VVD","VVD Oudewater","697503880284453"
"VVD","VVD Overijssel","885371264817071"
"VVD","VVD Papendrecht","806683962693581"
"VVD","VVD Peel en Maas","627417383996383"
"VVD","VVD Pekela","100389752577839"
"VVD","VVD Pijnacker-Nootdorp","886325508076807"
"VVD","VVD Provincie Groningen","243792449107489"
"VVD","VVD Provincie Utrecht","377904082385633"
"VVD","VVD Purmerend","204112443050641"
"VVD","VVD Putten","638362779527444"
"VVD","VVD Raalte","215048268616589"
"VVD","VVD Regio Fryslân","105913804794830"
"VVD","VVD Reimerswaal","1787925488189048"
"VVD","VVD Renkum","1420717158140957"
"VVD","VVD Renswoude","115029341980720"
"VVD","VVD Reusel-De Mierden","175246136202188"
"VVD","VVD Rheden","527578347325449"
"VVD","VVD Rhenen","1788767758074479"
"VVD","VVD Ridderkerk","291856827506320"
"VVD","VVD Rijssen-Holten","101464485776088"
"VVD","VVD Roermond","448759811826413"
"VVD","VVD Roosendaal","201138969999107"
"VVD","VVD Roosendaal Gijs De Bot","2010571285879551"
"VVD","VVD Rucphen","1440229106207872"
"VVD","VVD Schagen","123077214476898"
"VVD","VVD Scherpenzeel","367174533369302"
"VVD","VVD Schouwen-Duiveland","226982624064231"
"VVD","VVD Sittard-Geleen","418185225249141"
"VVD","VVD Sliedrecht","865831633531719"
"VVD","VVD Sluis","604823266310224"
"VVD","VVD Smallingerland","360950014036006"
"VVD","VVD Soest-Soesterberg","103877048563570"
"VVD","VVD Soest/Soesterberg","318840268197219"
"VVD","VVD Son & Breugel","289639601048838"
"VVD","VVD Stadskanaal","130383131022678"
"VVD","VVD Stede Broec","504176193038156"
"VVD","VVD Steenwijkerland","538644672898587"
"VVD","VVD Stein","549436668418408"
"VVD","VVD Stichtse Vecht","1574078622876901"
"VVD","VVD Súdwest-Fryslân","209645495845599"
"VVD","VVD Teylingen","263683240322967"
"VVD","VVD Tiel","226363940714208"
"VVD","VVD Tilburg","272230419490546"
"VVD","VVD Tytsjerksteradiel","971443309666536"
"VVD","VVD Uitgeest","492436507478449"
"VVD","VVD Utrechtse Heuvelrug","243926369062604"
"VVD","VVD Veenendaal","254628621255389"
"VVD","VVD Veere","101239408378184"
"VVD","VVD Velsen","169935339847562"
"VVD","VVD Venlo","123074804424518"
"VVD","VVD Venray","715536175131982"
"VVD","VVD Vijfheerenlanden","284166758583112"
"VVD","VVD Vlissingen","2073759122851539"
"VVD","VVD Voerendaal","852631531480102"
"VVD","VVD Voorne aan Zee","945761432159312"
"VVD","VVD Vught-Helvoirt-Cromvoirt","117095328492297"
"VVD","VVD Waalre","262569530781548"
"VVD","VVD Waalwijk, Sprang-Capelle en Waspik","716982851663926"
"VVD","VVD Wageningen","575201435982111"
"VVD","VVD Wassenaar","197515056951719"
"VVD","VVD Waterland","783192395169199"
"VVD","VVD Waterschap Limburg","1563699950578926"
"VVD","VVD Westerkwartier","1011775145585656"
"VVD","VVD Westerwolde","1989047984707874"
"VVD","VVD Westfriesland","238370166527350"
"VVD","VVD Westland","223379487703566"
"VVD","VVD Weststellingwerf","383790798412506"
"VVD","VVD Wijdemeren","604919512865485"
"VVD","VVD Wijk Bij Duurstede","828124077223507"
"VVD","VVD Winterswijk","1378739759045015"
"VVD","VVD Wormerland","1196350273823975"
"VVD","VVD Zaanstad","937513793002837"
"VVD","VVD Zandvoort","155260944618492"
"VVD","VVD Zeewolde","348360305195272"
"VVD","VVD Zeist","339859456128700"
"VVD","VVD Zevenaar","504973289553672"
"VVD","VVD Zuidplas","188703807996098"
"VVD","VVD Zutphen-Warnsveld","1388244018106570"
"VVD","VVD Zwartewaterland","187680031329594"
"VVD","VVD Zwijndrecht-Heerjansdam","972597302823223"
"VVD","VVD Zwolle","194216524014233"
"VVD","VVD in Valkenswaard","107575340959170"
"VVD","VVD in de Eerste Kamer","105879341498800"
"VVD","VVD-Liberaal2000","1960821647463623"
"VVD","VVD-Woudenberg","183495805173455"
"VVD","VVDTexel","154451034721385"
"VVD","Valkenburgse VVD","478277962240992"
"VVD","Vlaardingse VVD","358414441297967"
"VVD","Vvd Westervoort","324391934346943"
"VVD","Wouter-Bulten VVD","105402372071016"
"VVD","de Bergse VVD","487529177944861"
"VVD","vvdwaddinxveen","109548578023231"
